Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa6h_enhancer_genes,388,ZMAT1,497.3,"ARCHS4 Coexpression,168;Enrichr Queries,159;GTEx Coexpression,1165",,True
IFNa6h_enhancer_genes,389,GATAD2A,497.7,"ARCHS4 Coexpression,72;Enrichr Queries,205;GTEx Coexpression,1216",,True
IFNa6h_enhancer_genes,390,HLX,497.7,"ARCHS4 Coexpression,662;Enrichr Queries,493;GTEx Coexpression,338",,True
IFNa6h_enhancer_genes,391,DZIP1,500.0,"ARCHS4 Coexpression,231;Enrichr Queries,558;GTEx Coexpression,711",,True
IFNa6h_enhancer_genes,392,SRY,502.0,"Literature ChIP-seq,45;ARCHS4 Coexpression,415;Enrichr Queries,1294;GTEx Coexpression,254",VIPR2,True
IFNa6h_enhancer_genes,393,PRDM1,503.6,"ARCHS4 Coexpression,806;ENCODE ChIP-seq,97;Enrichr Queries,907;ReMap ChIP-seq,234;GTEx Coexpression,474",,True
IFNa6h_enhancer_genes,394,ZNF583,504.3,"ARCHS4 Coexpression,332;Enrichr Queries,816;GTEx Coexpression,365",,True
IFNa6h_enhancer_genes,395,CENPX,505.0,"GTEx Coexpression,505",,True
IFNa6h_enhancer_genes,396,HAND2,505.3,"ARCHS4 Coexpression,267;Enrichr Queries,1189;GTEx Coexpression,60",VIPR2,True
IFNa6h_enhancer_genes,397,YBX3,505.5,"ARCHS4 Coexpression,135;GTEx Coexpression,876",,True
IFNa6h_enhancer_genes,398,SOX13,505.8,"ARCHS4 Coexpression,341;Enrichr Queries,555;ReMap ChIP-seq,132;GTEx Coexpression,995",,True
IFNa6h_enhancer_genes,399,KLF8,506.0,"ARCHS4 Coexpression,37;Enrichr Queries,983;GTEx Coexpression,498",PGBD2,True
IFNa6h_enhancer_genes,400,CDX1,506.3,"ARCHS4 Coexpression,584;Enrichr Queries,485;GTEx Coexpression,450",,True
IFNa6h_enhancer_genes,401,FOXA1,506.3,"Literature ChIP-seq,63;ARCHS4 Coexpression,587;ENCODE ChIP-seq,65;Enrichr Queries,905;ReMap ChIP-seq,184;GTEx Coexpression,1234",RPL23AP82,True
IFNa6h_enhancer_genes,402,PRDM9,507.0,"ARCHS4 Coexpression,1158;Enrichr Queries,313;GTEx Coexpression,50",ANHX,True
IFNa6h_enhancer_genes,403,ETS2,507.3,"Literature ChIP-seq,148;ARCHS4 Coexpression,800;Enrichr Queries,409;GTEx Coexpression,672",,True
IFNa6h_enhancer_genes,404,TAL1,507.3,"Literature ChIP-seq,72;ARCHS4 Coexpression,1322;ENCODE ChIP-seq,48;Enrichr Queries,740;ReMap ChIP-seq,30;GTEx Coexpression,832",PDCD2,True
IFNa6h_enhancer_genes,405,TBX21,508.3,"ARCHS4 Coexpression,1184;Enrichr Queries,132;ReMap ChIP-seq,106;GTEx Coexpression,611",,True
IFNa6h_enhancer_genes,406,ZNF282,508.7,"ARCHS4 Coexpression,399;Enrichr Queries,283;GTEx Coexpression,844",,True
IFNa6h_enhancer_genes,407,ZBED2,509.7,"ARCHS4 Coexpression,138;Enrichr Queries,929;GTEx Coexpression,462",,True
IFNa6h_enhancer_genes,408,ZNF146,509.7,"ARCHS4 Coexpression,152;Enrichr Queries,425;GTEx Coexpression,952",,True
IFNa6h_enhancer_genes,409,RELB,509.8,"ARCHS4 Coexpression,382;Enrichr Queries,643;ReMap ChIP-seq,157;GTEx Coexpression,857",,True
IFNa6h_enhancer_genes,410,THYN1,511.0,"ARCHS4 Coexpression,685;GTEx Coexpression,337",,True
IFNa6h_enhancer_genes,411,ZNF230,511.3,"ARCHS4 Coexpression,594;Enrichr Queries,341;GTEx Coexpression,599",,True
IFNa6h_enhancer_genes,412,DACH2,511.3,"ARCHS4 Coexpression,310;Enrichr Queries,33;GTEx Coexpression,1191",,True
IFNa6h_enhancer_genes,413,ZNF648,511.3,"ARCHS4 Coexpression,974;Enrichr Queries,395;GTEx Coexpression,165",,True
IFNa6h_enhancer_genes,414,SALL4,512.5,"Literature ChIP-seq,97;ARCHS4 Coexpression,118;Enrichr Queries,833;GTEx Coexpression,1002",,True
IFNa6h_enhancer_genes,415,HIC2,513.3,"ARCHS4 Coexpression,709;Enrichr Queries,703;GTEx Coexpression,128",ANHX,True
IFNa6h_enhancer_genes,416,DLX4,513.5,"Literature ChIP-seq,164;ARCHS4 Coexpression,199;Enrichr Queries,1254;GTEx Coexpression,437",,True
IFNa6h_enhancer_genes,417,POGK,514.3,"ARCHS4 Coexpression,1101;Enrichr Queries,424;GTEx Coexpression,18",PRMT2,True
IFNa6h_enhancer_genes,418,E2F3,515.7,"ARCHS4 Coexpression,200;Enrichr Queries,961;GTEx Coexpression,386",,True
IFNa6h_enhancer_genes,419,FOXA2,515.8,"Literature ChIP-seq,47;ARCHS4 Coexpression,371;ENCODE ChIP-seq,100;Enrichr Queries,1241;ReMap ChIP-seq,124;GTEx Coexpression,1212",RPL23AP82,True
IFNa6h_enhancer_genes,420,MXD3,516.0,"ARCHS4 Coexpression,750;Enrichr Queries,181;GTEx Coexpression,617",,True
IFNa6h_enhancer_genes,421,MYT1,516.0,"ARCHS4 Coexpression,1189;Enrichr Queries,44;GTEx Coexpression,315",,True
IFNa6h_enhancer_genes,422,TIGD3,516.3,"ARCHS4 Coexpression,327;Enrichr Queries,352;GTEx Coexpression,870",,True
IFNa6h_enhancer_genes,423,ZNF764,516.7,"ARCHS4 Coexpression,224;Enrichr Queries,996;GTEx Coexpression,330",,True
IFNa6h_enhancer_genes,424,FOXB2,517.3,"ARCHS4 Coexpression,136;Enrichr Queries,1397;GTEx Coexpression,19",PRMT2,True
IFNa6h_enhancer_genes,425,CLOCK,518.2,"Literature ChIP-seq,141;ARCHS4 Coexpression,882;Enrichr Queries,104;ReMap ChIP-seq,19;GTEx Coexpression,1445",PRMT2,True
IFNa6h_enhancer_genes,426,ZNF175,518.3,"ARCHS4 Coexpression,1150;Enrichr Queries,595;ReMap ChIP-seq,194;GTEx Coexpression,134",,True
IFNa6h_enhancer_genes,427,MEIS1,519.6,"Literature ChIP-seq,85;ARCHS4 Coexpression,1180;Enrichr Queries,1099;ReMap ChIP-seq,141;GTEx Coexpression,93",VIPR2,True
IFNa6h_enhancer_genes,428,CEBPA,519.8,"Literature ChIP-seq,64;ARCHS4 Coexpression,1119;Enrichr Queries,699;ReMap ChIP-seq,143;GTEx Coexpression,574",,True
IFNa6h_enhancer_genes,429,NPAS4,520.3,"ARCHS4 Coexpression,732;Enrichr Queries,441;GTEx Coexpression,388",,True
IFNa6h_enhancer_genes,430,KDM2A,521.0,"ARCHS4 Coexpression,970;GTEx Coexpression,72",ANHX,True
IFNa6h_enhancer_genes,431,BCL11B,521.8,"Literature ChIP-seq,161;ARCHS4 Coexpression,1162;Enrichr Queries,461;GTEx Coexpression,303",,True
IFNa6h_enhancer_genes,432,ZNF286B,522.0,"ARCHS4 Coexpression,877;GTEx Coexpression,167",,True
IFNa6h_enhancer_genes,433,PAX6,522.2,"Literature ChIP-seq,124;ARCHS4 Coexpression,244;Enrichr Queries,1168;ReMap ChIP-seq,254;GTEx Coexpression,821",,True
IFNa6h_enhancer_genes,434,THAP8,522.7,"ARCHS4 Coexpression,268;Enrichr Queries,19;GTEx Coexpression,1281",,True
IFNa6h_enhancer_genes,435,POU5F2,523.5,"ARCHS4 Coexpression,35;GTEx Coexpression,1012",PGBD2,True
IFNa6h_enhancer_genes,436,NFAT5,524.0,"ARCHS4 Coexpression,108;Enrichr Queries,542;GTEx Coexpression,922",,True
IFNa6h_enhancer_genes,437,TCF24,525.3,"ARCHS4 Coexpression,893;Enrichr Queries,507;GTEx Coexpression,176",,True
IFNa6h_enhancer_genes,438,IRX5,526.7,"ARCHS4 Coexpression,434;Enrichr Queries,610;GTEx Coexpression,536",,True
IFNa6h_enhancer_genes,439,SCML4,528.0,"ARCHS4 Coexpression,1042;Enrichr Queries,97;GTEx Coexpression,445",,True
IFNa6h_enhancer_genes,440,HOXB9,529.0,"ARCHS4 Coexpression,529;Enrichr Queries,840;GTEx Coexpression,218",,True
IFNa6h_enhancer_genes,441,TERF2,529.5,"ARCHS4 Coexpression,951;Enrichr Queries,514;ReMap ChIP-seq,204;GTEx Coexpression,449",,True
IFNa6h_enhancer_genes,442,ZSCAN10,529.7,"ARCHS4 Coexpression,407;Enrichr Queries,400;GTEx Coexpression,782",,True
IFNa6h_enhancer_genes,443,ZSCAN20,530.3,"ARCHS4 Coexpression,358;Enrichr Queries,110;GTEx Coexpression,1123",,True
IFNa6h_enhancer_genes,444,THAP1,531.4,"ARCHS4 Coexpression,716;ENCODE ChIP-seq,7;Enrichr Queries,1025;ReMap ChIP-seq,258;GTEx Coexpression,651","PRMT2,PDCD2",True
IFNa6h_enhancer_genes,445,ZNF628,531.7,"ARCHS4 Coexpression,679;Enrichr Queries,24;GTEx Coexpression,892",,True
IFNa6h_enhancer_genes,446,ST18,532.3,"ARCHS4 Coexpression,681;Enrichr Queries,727;GTEx Coexpression,189",,True
IFNa6h_enhancer_genes,447,FOXH1,533.7,"ARCHS4 Coexpression,360;Enrichr Queries,252;GTEx Coexpression,989",,True
IFNa6h_enhancer_genes,448,ZNF724,534.0,"ARCHS4 Coexpression,574;GTEx Coexpression,494",,True
IFNa6h_enhancer_genes,449,NR1I3,535.0,"ARCHS4 Coexpression,638;Enrichr Queries,667;GTEx Coexpression,300",,True
IFNa6h_enhancer_genes,450,NKX61,536.0,"ARCHS4 Coexpression,782;GTEx Coexpression,290",,True
IFNa6h_enhancer_genes,451,ZNF554,537.0,"ARCHS4 Coexpression,908;Enrichr Queries,203;GTEx Coexpression,500",,True
IFNa6h_enhancer_genes,452,KLF3,537.0,"ARCHS4 Coexpression,1096;Enrichr Queries,286;ReMap ChIP-seq,227;GTEx Coexpression,539",,True
IFNa6h_enhancer_genes,453,ASCL2,537.3,"ARCHS4 Coexpression,227;Enrichr Queries,309;GTEx Coexpression,1076",,True
IFNa6h_enhancer_genes,454,ZNF532,538.0,"ARCHS4 Coexpression,270;Enrichr Queries,999;GTEx Coexpression,345",,True
IFNa6h_enhancer_genes,455,CENPBD1,538.0,"ARCHS4 Coexpression,26;GTEx Coexpression,1050",RPL23AP87,True
IFNa6h_enhancer_genes,456,HNF1B,538.0,"ARCHS4 Coexpression,290;Enrichr Queries,1145;ReMap ChIP-seq,179",,True
IFNa6h_enhancer_genes,457,PAX9,538.3,"ARCHS4 Coexpression,177;Enrichr Queries,1175;GTEx Coexpression,263",,True
IFNa6h_enhancer_genes,458,ZNF875,538.7,"ARCHS4 Coexpression,680;Enrichr Queries,30;GTEx Coexpression,906",,True
IFNa6h_enhancer_genes,459,HES3,539.3,"ARCHS4 Coexpression,238;Enrichr Queries,1070;GTEx Coexpression,310",,True
IFNa6h_enhancer_genes,460,STAT4,539.5,"Literature ChIP-seq,101;ARCHS4 Coexpression,727;Enrichr Queries,682;GTEx Coexpression,648",,True
IFNa6h_enhancer_genes,461,ZNF385C,540.7,"ARCHS4 Coexpression,903;Enrichr Queries,357;GTEx Coexpression,362",,True
IFNa6h_enhancer_genes,462,ZNF99,541.0,"ARCHS4 Coexpression,1483;Enrichr Queries,58;GTEx Coexpression,82",ANHX,True
IFNa6h_enhancer_genes,463,ZNF20,545.7,"ARCHS4 Coexpression,205;Enrichr Queries,280;GTEx Coexpression,1152",,True
IFNa6h_enhancer_genes,464,SREBF1,546.2,"Literature ChIP-seq,129;ARCHS4 Coexpression,754;ENCODE ChIP-seq,102;Enrichr Queries,757;ReMap ChIP-seq,147;GTEx Coexpression,1388",,True
IFNa6h_enhancer_genes,465,TBXT,546.3,"ARCHS4 Coexpression,590;Enrichr Queries,1345;ReMap ChIP-seq,208;GTEx Coexpression,42",MIR5195,True
IFNa6h_enhancer_genes,466,NHLH2,546.7,"ARCHS4 Coexpression,542;Enrichr Queries,805;GTEx Coexpression,293",,True
IFNa6h_enhancer_genes,467,MYOD1,547.0,"ARCHS4 Coexpression,183;ENCODE ChIP-seq,74;Enrichr Queries,1105;ReMap ChIP-seq,187;GTEx Coexpression,1186",,True
IFNa6h_enhancer_genes,468,FOXO1,547.0,"Literature ChIP-seq,76;ARCHS4 Coexpression,1034;Enrichr Queries,1042;ReMap ChIP-seq,206;GTEx Coexpression,377",,True
IFNa6h_enhancer_genes,469,TPRX1,547.0,"ARCHS4 Coexpression,1106;Enrichr Queries,404;GTEx Coexpression,131",ANHX,True
IFNa6h_enhancer_genes,470,MYCL,547.5,"ARCHS4 Coexpression,591;GTEx Coexpression,504",,True
IFNa6h_enhancer_genes,471,MYRFL,549.0,"ARCHS4 Coexpression,129;GTEx Coexpression,969",,True
IFNa6h_enhancer_genes,472,RBPJL,549.0,"ARCHS4 Coexpression,49;Enrichr Queries,1284;GTEx Coexpression,314",VIPR2,True
IFNa6h_enhancer_genes,473,PRDM14,550.0,"Literature ChIP-seq,81;ARCHS4 Coexpression,1185;Enrichr Queries,1248;ReMap ChIP-seq,170;GTEx Coexpression,66",ANHX,True
IFNa6h_enhancer_genes,474,CDX4,550.3,"ARCHS4 Coexpression,122;Enrichr Queries,794;GTEx Coexpression,735",,True
IFNa6h_enhancer_genes,475,MITF,550.4,"Literature ChIP-seq,41;ARCHS4 Coexpression,873;Enrichr Queries,1150;ReMap ChIP-seq,173;GTEx Coexpression,515","PGBD2,PRMT2",True
IFNa6h_enhancer_genes,476,ATF5,552.0,"ARCHS4 Coexpression,769;Enrichr Queries,526;GTEx Coexpression,361",,True
IFNa6h_enhancer_genes,477,GABPA,552.2,"Literature ChIP-seq,111;ARCHS4 Coexpression,869;ENCODE ChIP-seq,64;Enrichr Queries,615;ReMap ChIP-seq,54;GTEx Coexpression,1600",PDCD2,True
IFNa6h_enhancer_genes,478,NRF1,552.2,"ARCHS4 Coexpression,1026;ENCODE ChIP-seq,12;Enrichr Queries,859;ReMap ChIP-seq,39;GTEx Coexpression,825","PGBD2,PRMT2",True
IFNa6h_enhancer_genes,479,PBX1,553.8,"Literature ChIP-seq,38;ARCHS4 Coexpression,394;Enrichr Queries,829;GTEx Coexpression,954",PRMT2,True
IFNa6h_enhancer_genes,480,OVOL3,554.0,"ARCHS4 Coexpression,982;GTEx Coexpression,126",ANHX,True
IFNa6h_enhancer_genes,481,SP4,554.2,"ARCHS4 Coexpression,1309;ENCODE ChIP-seq,3;Enrichr Queries,707;ReMap ChIP-seq,65;GTEx Coexpression,687","PGBD2,PRMT2",True
IFNa6h_enhancer_genes,482,ZBTB11,555.3,"ARCHS4 Coexpression,1192;Enrichr Queries,368;ReMap ChIP-seq,236;GTEx Coexpression,425",,True
IFNa6h_enhancer_genes,483,ZKSCAN4,556.7,"ARCHS4 Coexpression,214;Enrichr Queries,479;GTEx Coexpression,977",,True
IFNa6h_enhancer_genes,484,ZNF732,557.0,"ARCHS4 Coexpression,731;GTEx Coexpression,383",,True
IFNa6h_enhancer_genes,485,ZNF581,557.7,"ARCHS4 Coexpression,124;Enrichr Queries,1387;GTEx Coexpression,162",,True
IFNa6h_enhancer_genes,486,LCORL,558.0,"ARCHS4 Coexpression,1330;Enrichr Queries,69;GTEx Coexpression,275",,True
IFNa6h_enhancer_genes,487,NR1I2,558.5,"Literature ChIP-seq,126;ARCHS4 Coexpression,787;Enrichr Queries,721;GTEx Coexpression,600",,True
IFNa6h_enhancer_genes,488,PRDM5,559.3,"Literature ChIP-seq,14;ARCHS4 Coexpression,21;Enrichr Queries,1286;GTEx Coexpression,916","PGBD2,PDCD2",True
IFNa6h_enhancer_genes,489,ZNF696,559.7,"ARCHS4 Coexpression,690;Enrichr Queries,102;GTEx Coexpression,887",,True
IFNa6h_enhancer_genes,490,POU4F2,560.0,"ARCHS4 Coexpression,149;Enrichr Queries,1329;ReMap ChIP-seq,17;GTEx Coexpression,745",PRMT2,True
IFNa6h_enhancer_genes,491,ZNF174,560.7,"ARCHS4 Coexpression,280;Enrichr Queries,630;GTEx Coexpression,772",,True
IFNa6h_enhancer_genes,492,GLI1,560.8,"Literature ChIP-seq,159;ARCHS4 Coexpression,340;Enrichr Queries,848;GTEx Coexpression,896",,True
IFNa6h_enhancer_genes,493,FOS,561.2,"ARCHS4 Coexpression,828;ENCODE ChIP-seq,71;Enrichr Queries,716;ReMap ChIP-seq,95;GTEx Coexpression,1096",PDCD2,True
IFNa6h_enhancer_genes,494,AHRR,563.0,"ARCHS4 Coexpression,634;GTEx Coexpression,492",,True
IFNa6h_enhancer_genes,495,ZNF564,563.3,"ARCHS4 Coexpression,645;Enrichr Queries,142;GTEx Coexpression,903",,True
IFNa6h_enhancer_genes,496,ZNF562,564.0,"ARCHS4 Coexpression,1002;Enrichr Queries,337;GTEx Coexpression,353",,True
IFNa6h_enhancer_genes,497,CSRNP3,564.5,"ARCHS4 Coexpression,693;GTEx Coexpression,436",,True
IFNa6h_enhancer_genes,498,MLX,564.7,"ARCHS4 Coexpression,509;Enrichr Queries,257;GTEx Coexpression,928",,True
IFNa6h_enhancer_genes,499,GATA6,564.8,"Literature ChIP-seq,36;ARCHS4 Coexpression,556;Enrichr Queries,434;ReMap ChIP-seq,191;GTEx Coexpression,1607",PGBD2,True
IFNa6h_enhancer_genes,500,CIC,565.7,"ARCHS4 Coexpression,1503;Enrichr Queries,85;GTEx Coexpression,109",ANHX,True
IFNa6h_enhancer_genes,501,ADNP2,565.7,"ARCHS4 Coexpression,333;Enrichr Queries,204;GTEx Coexpression,1160",,True
IFNa6h_enhancer_genes,502,ESRRG,565.7,"ARCHS4 Coexpression,179;Enrichr Queries,156;GTEx Coexpression,1362",,True
IFNa6h_enhancer_genes,503,ZNF777,566.0,"ARCHS4 Coexpression,1308;Enrichr Queries,38;GTEx Coexpression,352",,True
IFNa6h_enhancer_genes,504,TIGD1,566.5,"ARCHS4 Coexpression,28;GTEx Coexpression,1105",PGBD2,True
IFNa6h_enhancer_genes,505,FOXD3,567.0,"ARCHS4 Coexpression,319;Enrichr Queries,1320;GTEx Coexpression,62",PRMT2,True
IFNa6h_enhancer_genes,506,JUND,568.3,"Literature ChIP-seq,33;ARCHS4 Coexpression,1035;ENCODE ChIP-seq,69;Enrichr Queries,943;ReMap ChIP-seq,119;GTEx Coexpression,1211","PDCD2,RPL23AP82",True
IFNa6h_enhancer_genes,507,ZSCAN29,569.0,"ARCHS4 Coexpression,966;Enrichr Queries,81;GTEx Coexpression,660",,True
IFNa6h_enhancer_genes,508,ETV5,569.3,"ARCHS4 Coexpression,366;Enrichr Queries,509;GTEx Coexpression,833",,True
IFNa6h_enhancer_genes,509,MAZ,569.8,"ARCHS4 Coexpression,537;ENCODE ChIP-seq,36;Enrichr Queries,951;ReMap ChIP-seq,57;GTEx Coexpression,1268",PRMT2,True
IFNa6h_enhancer_genes,510,ZBTB3,570.0,"ARCHS4 Coexpression,476;Enrichr Queries,987;GTEx Coexpression,247",,True
IFNa6h_enhancer_genes,511,GATA2,570.2,"Literature ChIP-seq,2;ARCHS4 Coexpression,1264;ENCODE ChIP-seq,19;Enrichr Queries,575;ReMap ChIP-seq,188;GTEx Coexpression,1373","PGBD2,VIPR2,PRMT2",True
IFNa6h_enhancer_genes,512,HMX3,570.3,"ARCHS4 Coexpression,251;Enrichr Queries,1389;GTEx Coexpression,71",MIR5195,True
IFNa6h_enhancer_genes,513,GRHL3,570.3,"ARCHS4 Coexpression,218;Enrichr Queries,657;GTEx Coexpression,836",,True
IFNa6h_enhancer_genes,514,ZKSCAN2,570.3,"ARCHS4 Coexpression,225;Enrichr Queries,86;GTEx Coexpression,1400",,True
IFNa6h_enhancer_genes,515,ETV1,570.5,"ARCHS4 Coexpression,1426;Enrichr Queries,623;ReMap ChIP-seq,74;GTEx Coexpression,159",,True
IFNa6h_enhancer_genes,516,TFCP2L1,571.7,"ARCHS4 Coexpression,481;Enrichr Queries,1013;GTEx Coexpression,221",,True
IFNa6h_enhancer_genes,517,YY2,572.0,"ARCHS4 Coexpression,1;Enrichr Queries,455;GTEx Coexpression,1260","ANHX,PDCD2",True
IFNa6h_enhancer_genes,518,ZFP41,572.0,"ARCHS4 Coexpression,980;Enrichr Queries,123;GTEx Coexpression,613",,True
IFNa6h_enhancer_genes,519,NR6A1,572.7,"ARCHS4 Coexpression,821;Enrichr Queries,865;GTEx Coexpression,32",ANHX,True
IFNa6h_enhancer_genes,520,GCM1,573.0,"ARCHS4 Coexpression,188;Enrichr Queries,1267;GTEx Coexpression,264",,True
IFNa6h_enhancer_genes,521,ZNF850,573.0,"ARCHS4 Coexpression,885;GTEx Coexpression,261",,True
IFNa6h_enhancer_genes,522,REST,573.3,"Literature ChIP-seq,18;ARCHS4 Coexpression,1620;ENCODE ChIP-seq,67;Enrichr Queries,1031;ReMap ChIP-seq,67;GTEx Coexpression,637",PDCD2,True
IFNa6h_enhancer_genes,523,EGR1,573.5,"Literature ChIP-seq,49;ARCHS4 Coexpression,1186;ENCODE ChIP-seq,21;Enrichr Queries,420;ReMap ChIP-seq,238;GTEx Coexpression,1527","PGBD2,VIPR2,PRMT2",True
IFNa6h_enhancer_genes,524,E2F8,574.0,"ARCHS4 Coexpression,516;Enrichr Queries,780;GTEx Coexpression,426",,True
IFNa6h_enhancer_genes,525,HBP1,574.0,"ARCHS4 Coexpression,342;Enrichr Queries,1056;ReMap ChIP-seq,107;GTEx Coexpression,791",,True
IFNa6h_enhancer_genes,526,FOSL1,575.4,"ARCHS4 Coexpression,1040;ENCODE ChIP-seq,108;Enrichr Queries,570;ReMap ChIP-seq,79;GTEx Coexpression,1080",,True
IFNa6h_enhancer_genes,527,ONECUT1,576.0,"ARCHS4 Coexpression,497;Enrichr Queries,1134;ReMap ChIP-seq,78;GTEx Coexpression,595",,True
IFNa6h_enhancer_genes,528,TP53,576.4,"Literature ChIP-seq,16;ARCHS4 Coexpression,477;Enrichr Queries,1169;ReMap ChIP-seq,182;GTEx Coexpression,1038",DUX4,True
IFNa6h_enhancer_genes,529,SMAD1,576.6,"Literature ChIP-seq,137;ARCHS4 Coexpression,922;Enrichr Queries,1000;ReMap ChIP-seq,115;GTEx Coexpression,709",,True
IFNa6h_enhancer_genes,530,STAT5B,576.8,"ARCHS4 Coexpression,1252;Enrichr Queries,387;ReMap ChIP-seq,41;GTEx Coexpression,627",,True
IFNa6h_enhancer_genes,531,EEA1,577.0,"ARCHS4 Coexpression,918;Enrichr Queries,317;GTEx Coexpression,496",,True
IFNa6h_enhancer_genes,532,POU5F1B,577.0,"ARCHS4 Coexpression,235;GTEx Coexpression,919",,True
IFNa6h_enhancer_genes,533,GTF2IRD1,577.0,"ARCHS4 Coexpression,288;GTEx Coexpression,866",,True
IFNa6h_enhancer_genes,534,HIVEP1,578.7,"ARCHS4 Coexpression,1066;Enrichr Queries,525;GTEx Coexpression,145",,True
IFNa6h_enhancer_genes,535,ESRRB,579.3,"Literature ChIP-seq,102;ARCHS4 Coexpression,670;Enrichr Queries,1204;GTEx Coexpression,341",,True
IFNa6h_enhancer_genes,536,TFEB,580.0,"Literature ChIP-seq,122;ARCHS4 Coexpression,743;Enrichr Queries,786;GTEx Coexpression,669",,True
IFNa6h_enhancer_genes,537,ZNF41,580.0,"ARCHS4 Coexpression,365;Enrichr Queries,179;GTEx Coexpression,1196",,True
IFNa6h_enhancer_genes,538,TIGD2,580.3,"ARCHS4 Coexpression,1068;Enrichr Queries,436;GTEx Coexpression,237",,True
IFNa6h_enhancer_genes,539,CREB5,580.3,"ARCHS4 Coexpression,240;Enrichr Queries,1205;GTEx Coexpression,296",,True
IFNa6h_enhancer_genes,540,TCF4,582.6,"Literature ChIP-seq,24;ARCHS4 Coexpression,990;Enrichr Queries,452;ReMap ChIP-seq,272;GTEx Coexpression,1175","PRMT2,PDCD2",True
IFNa6h_enhancer_genes,541,ZNF689,583.0,"ARCHS4 Coexpression,421;Enrichr Queries,265;GTEx Coexpression,1063",,True
IFNa6h_enhancer_genes,542,MBD4,583.2,"ARCHS4 Coexpression,1044;ENCODE ChIP-seq,8;Enrichr Queries,650;ReMap ChIP-seq,242;GTEx Coexpression,972","PGBD2,PDCD2",True
IFNa6h_enhancer_genes,543,ZBTB48,583.7,"ARCHS4 Coexpression,578;Enrichr Queries,122;GTEx Coexpression,1051",,True
IFNa6h_enhancer_genes,544,ZNF703,584.3,"ARCHS4 Coexpression,95;Enrichr Queries,1060;GTEx Coexpression,598",,True
IFNa6h_enhancer_genes,545,IKZF3,584.7,"ARCHS4 Coexpression,887;Enrichr Queries,798;GTEx Coexpression,69",MIR5195,True
IFNa6h_enhancer_genes,546,EMX2,585.0,"ARCHS4 Coexpression,131;Enrichr Queries,599;GTEx Coexpression,1025",,True
IFNa6h_enhancer_genes,547,HMGN3,586.3,"ARCHS4 Coexpression,746;ENCODE ChIP-seq,87;ReMap ChIP-seq,209;GTEx Coexpression,1303",,True
IFNa6h_enhancer_genes,548,ZBTB2,586.3,"ARCHS4 Coexpression,898;Enrichr Queries,726;GTEx Coexpression,135",,True
IFNa6h_enhancer_genes,549,FOXD4L4,586.5,"ARCHS4 Coexpression,259;GTEx Coexpression,914",,True
IFNa6h_enhancer_genes,550,ZNF429,586.7,"ARCHS4 Coexpression,1261;Enrichr Queries,301;GTEx Coexpression,198",,True
IFNa6h_enhancer_genes,551,ELF2,587.0,"ARCHS4 Coexpression,1289;Enrichr Queries,250;GTEx Coexpression,222",,True
IFNa6h_enhancer_genes,552,NFYB,587.4,"ARCHS4 Coexpression,1137;ENCODE ChIP-seq,56;Enrichr Queries,138;ReMap ChIP-seq,60;GTEx Coexpression,1546",PDCD2,True
IFNa6h_enhancer_genes,553,ZNF454,588.0,"ARCHS4 Coexpression,711;Enrichr Queries,12;GTEx Coexpression,1041",VIPR2,True
IFNa6h_enhancer_genes,554,ZMAT4,589.0,"ARCHS4 Coexpression,520;Enrichr Queries,796;GTEx Coexpression,451",,True
IFNa6h_enhancer_genes,555,SIX1,589.7,"ARCHS4 Coexpression,406;Enrichr Queries,680;GTEx Coexpression,683",,True
IFNa6h_enhancer_genes,556,KLF6,589.8,"ARCHS4 Coexpression,632;Enrichr Queries,1045;ReMap ChIP-seq,166;GTEx Coexpression,516",,True
IFNa6h_enhancer_genes,557,SOX10,590.3,"ARCHS4 Coexpression,1533;Enrichr Queries,803;ReMap ChIP-seq,15;GTEx Coexpression,10",PRMT2,True
IFNa6h_enhancer_genes,558,GSC2,590.3,"ARCHS4 Coexpression,347;Enrichr Queries,1396;GTEx Coexpression,28",ANHX,True
IFNa6h_enhancer_genes,559,TCF21,590.8,"Literature ChIP-seq,34;ARCHS4 Coexpression,874;Enrichr Queries,845;GTEx Coexpression,610",PRMT2,True
IFNa6h_enhancer_genes,560,ZNF292,591.3,"ARCHS4 Coexpression,515;Enrichr Queries,146;GTEx Coexpression,1113",,True
IFNa6h_enhancer_genes,561,HAND1,591.3,"ARCHS4 Coexpression,354;Enrichr Queries,1281;GTEx Coexpression,139",,True
IFNa6h_enhancer_genes,562,ZNF324,591.7,"ARCHS4 Coexpression,1108;Enrichr Queries,80;GTEx Coexpression,587",,True
IFNa6h_enhancer_genes,563,THAP11,592.2,"Literature ChIP-seq,127;ARCHS4 Coexpression,1573;Enrichr Queries,90;ReMap ChIP-seq,286;GTEx Coexpression,885",,True
IFNa6h_enhancer_genes,564,ZNF7,592.7,"ARCHS4 Coexpression,862;Enrichr Queries,549;GTEx Coexpression,367",,True
IFNa6h_enhancer_genes,565,CREB1,593.2,"Literature ChIP-seq,57;ARCHS4 Coexpression,1416;ENCODE ChIP-seq,93;Enrichr Queries,622;ReMap ChIP-seq,32;GTEx Coexpression,1339",,True
IFNa6h_enhancer_genes,566,WT1,593.8,"Literature ChIP-seq,56;ARCHS4 Coexpression,1194;Enrichr Queries,1064;GTEx Coexpression,61",ANHX,True
